barcode,path,nac_path,mat_path,amb_path,time,sex,tissue,viallabel,pid,calculated.variables.pct_body_fat_change,calculated.variables.pct_body_lean_change,calculated.variables.pct_body_fluid_change,calculated.variables.lactate_change_dueto_train,calculated.variables.vo2_max_change,calculated.variables.coll_time_train,calculated.variables.deathtime_after_train,calculated.variables.frozetime_after_train
SRR25250976,/tolva/rat_attack/rat/count_matrices_SRR25250976/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250976/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250976/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250976/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,cortex,90416015302,38,-2.2,-0.1,-0.7,9.4,0.62,179207,178949,179224
SRR25250977,/tolva/rat_attack/rat/count_matrices_SRR25250977/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250977/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250977/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250977/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,cortex,90412015302,39,-0.4,0.3,0.2,9.4,7.51,180282,180047,180297
SRR25250978,/tolva/rat_attack/rat/count_matrices_SRR25250978/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250978/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250978/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250978/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,female,cortex,90410015302,40,-0.8,2.0,-0.1,12.8,1.92,183724,183465,183736
SRR25250979,/tolva/rat_attack/rat/count_matrices_SRR25250979/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250979/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250979/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250979/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,cortex,90237015302,15,1.7,-0.8,0.2,6.2,-6.16,178543,178300,178552
SRR25250980,/tolva/rat_attack/rat/count_matrices_SRR25250980/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250980/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250980/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250980/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,cortex,90232015302,16,0.0,1.2,0.2,8.1,-0.48,177573,177320,177585
SRR25250981,/tolva/rat_attack/rat/count_matrices_SRR25250981/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250981/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250981/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250981/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,cortex,90229015302,17,0.0,-1.8,-0.4,5.0,-2.05,182498,182221,182508
SRR25250982,/tolva/rat_attack/rat/count_matrices_SRR25250982/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250982/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250982/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250982/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,cortex,90227015302,18,-3.3,2.7,0.1,2.9,3.57,182374,182046,182385
SRR25250983,/tolva/rat_attack/rat/count_matrices_SRR25250983/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250983/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250983/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250983/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,cortex,90225015302,19,-5.5,3.7,-0.7,6.8,12.22,179218,178945,179227
SRR25250984,/tolva/rat_attack/rat/count_matrices_SRR25250984/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250984/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250984/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250984/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,cortex,90289015302,1,3.2,-1.4,0.5,8.8,0.61,179811,179551,179819
SRR25250985,/tolva/rat_attack/rat/count_matrices_SRR25250985/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250985/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250985/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250985/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,cortex,90283015302,2,-1.2,1.1,0.1,12.0,4.47,183149,182881,183157
SRR25250986,/tolva/rat_attack/rat/count_matrices_SRR25250986/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250986/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250986/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250986/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,cortex,90281015302,29,-3.3,3.0,-0.7,5.4,1.5,180491,180278,180502
SRR25250987,/tolva/rat_attack/rat/count_matrices_SRR25250987/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250987/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250987/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250987/quants_unfiltered_ambiguous/abundance_1/abundance.h5,4,male,cortex,90280015302,30,-2.1,2.6,-0.2,11.6,2.02,179268,179048,179279
SRR25250988,/tolva/rat_attack/rat/count_matrices_SRR25250988/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250988/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250988/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250988/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,cortex,90267015302,31,-1.9,1.1,0.1,10.0,6.66,182780,182558,182789
SRR25250989,/tolva/rat_attack/rat/count_matrices_SRR25250989/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250989/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250989/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250989/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,cortex,90266015302,4,4.1,-5.2,0.0,5.6,-14.17,181573,181366,181585
SRR25250990,/tolva/rat_attack/rat/count_matrices_SRR25250990/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250990/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250990/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250990/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,cortex,90265015302,6,1.8,-2.8,-0.4,12.7,-15.46,180323,180112,180334
SRR25250991,/tolva/rat_attack/rat/count_matrices_SRR25250991/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250991/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250991/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250991/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,cortex,90259015302,7,-2.2,4.5,-0.1,6.9,8.68,179174,178956,179181
SRR25250992,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,cortex,90258015302,8,1.3,0.3,-0.4,5.0,15.47,177974,177754,177986
SRR25250993,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,cortex,90254015302,9,0.2,2.8,-0.6,10.8,14.02,180107,179840,180126
SRR25250995,/tolva/rat_attack/rat/count_matrices_SRR25250995/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250995/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250995/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250995/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,cortex,90252015302,10,3.4,-4.0,-0.4,6.9,3.92,189515,189183,189524
SRR25250996,/tolva/rat_attack/rat/count_matrices_SRR25250996/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250996/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250996/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250996/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,female,cortex,90251015302,11,2.4,-0.7,0.0,7.2,3.57,181297,181010,181314
SRR25250997,/tolva/rat_attack/rat/count_matrices_SRR25250997/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250997/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250997/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250997/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,cortex,90248015302,12,4.5,-3.6,-0.2,8.9,-7.87,179906,179716,179917
SRR25250998,/tolva/rat_attack/rat/count_matrices_SRR25250998/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250998/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250998/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250998/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,female,cortex,90245015302,13,0.5,-0.7,0.5,10.3,-10.64,181754,181461,181763
SRR25250999,/tolva/rat_attack/rat/count_matrices_SRR25250999/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250999/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250999/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250999/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,cortex,90239015302,14,1.1,-1.2,0.0,9.0,4.95,181472,181216,181482
SRR25251001,/tolva/rat_attack/rat/count_matrices_SRR25251001/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251001/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251001/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251001/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,hippoc,90441015202,41,,,,,,179415,179187,179424
SRR25251002,/tolva/rat_attack/rat/count_matrices_SRR25251002/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251002/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251002/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251002/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,hippoc,90444015202,42,,,,,,183028,182833,183037
SRR25251003,/tolva/rat_attack/rat/count_matrices_SRR25251003/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251003/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251003/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251003/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,hippoc,90449015202,43,,,,,,182182,181978,182191
SRR25251004,/tolva/rat_attack/rat/count_matrices_SRR25251004/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251004/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251004/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251004/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,male,hippoc,90450015202,44,,,,,,183341,183160,183353
SRR25251005,/tolva/rat_attack/rat/count_matrices_SRR25251005/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251005/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251005/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251005/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,hippoc,90559015202,5,,,,,,179863,179663,179868
SRR25251006,/tolva/rat_attack/rat/count_matrices_SRR25251006/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251006/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251006/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251006/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,hippoc,90560015202,3,,,,,,168563,168361,168566
SRR25251007,/tolva/rat_attack/rat/count_matrices_SRR25251007/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251007/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251007/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251007/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,hippoc,90564015202,34,,,,,,182690,182538,182696
SRR25251008,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251008/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,hippoc,90567015202,33,,,,,,171306,171137,171337
SRR25251010,/tolva/rat_attack/rat/count_matrices_SRR25251010/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251010/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251010/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251010/quants_unfiltered_ambiguous/abundance_1/abundance.h5,1,female,hippoc,90571015202,0,,,,,,182867,182672,182874
SRR25251011,/tolva/rat_attack/rat/count_matrices_SRR25251011/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251011/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251011/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251011/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,hippoc,90576015202,32,,,,,,181631,181453,181639
SRR25251012,/tolva/rat_attack/rat/count_matrices_SRR25251012/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251012/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251012/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251012/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,hippoc,90578015202,27,,,,,,184035,183872,184043
SRR25251013,/tolva/rat_attack/rat/count_matrices_SRR25251013/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251013/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251013/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251013/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,hippoc,90581015202,26,,,,,,179627,179406,179633
SRR25251014,/tolva/rat_attack/rat/count_matrices_SRR25251014/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251014/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251014/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251014/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,hippoc,90585015202,25,,,,,,183132,182963,183140
SRR25251015,/tolva/rat_attack/rat/count_matrices_SRR25251015/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251015/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251015/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251015/quants_unfiltered_ambiguous/abundance_1/abundance.h5,2,female,hippoc,90587015202,24,,,,,,181009,180787,181016
SRR25251016,/tolva/rat_attack/rat/count_matrices_SRR25251016/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251016/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251016/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251016/quants_unfiltered_ambiguous/abundance_1/abundance.h5,0,male,cortex,90217015302,23,1.8,6.9,1.6,7.7,-1.0,169659,169279,169668
SRR25251017,/tolva/rat_attack/rat/count_matrices_SRR25251017/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251017/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251017/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251017/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,cortex,90218015302,22,-4.9,-5.0,-1.5,6.0,8.72,179856,179539,179861
SRR25251018,/tolva/rat_attack/rat/count_matrices_SRR25251018/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251018/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251018/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251018/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,cortex,90222015302,45,-5.8,4.6,-0.6,4.5,14.54,180905,180624,180914
SRR25251019,/tolva/rat_attack/rat/count_matrices_SRR25251019/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251019/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251019/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251019/quants_unfiltered_ambiguous/abundance_1/abundance.h5,8,male,cortex,90223015302,46,-5.4,3.6,-0.3,6.2,18.35,182411,182114,182423
