pid,viallabel,calculated.variables.pct_body_fat_change,calculated.variables.pct_body_lean_change,calculated.variables.pct_body_fluid_change,calculated.variables.lactate_change_dueto_train,calculated.variables.vo2_max_change,calculated.variables.coll_time_train,calculated.variables.deathtime_after_train,calculated.variables.frozetime_after_train,group,sex,tissue,time,rank,nid,barcode,path,nac_path,mat_path,amb_path
10044760,90254015210,0.2,2.8,-0.6,10.8,14.02,180093,179840,180100,8w,F,HIPPOC,8,C,F8C,,,,,
10044760,90254015302,0.2,2.8,-0.6,10.8,14.02,180107,179840,180126,8w,F,CORTEX,8,C,F8C,SRR25250993,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250993/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254015303,0.2,2.8,-0.6,10.8,14.02,180107,179840,180126,8w,F,CORTEX,8,C,F8C,,,,,
10044760,90254015304,0.2,2.8,-0.6,10.8,14.02,180107,179840,180126,8w,F,CORTEX,8,C,F8C,,,,,
10044760,90254015305,0.2,2.8,-0.6,10.8,14.02,180107,179840,180126,8w,F,CORTEX,8,C,F8C,,,,,
10044760,90254015402,0.2,2.8,-0.6,10.8,14.02,180019,179840,180025,8w,F,HYPOTH,8,C,F8C,SRR25250959,/tolva/rat_attack/rat/count_matrices_SRR25250959/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250959/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250959/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250959/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254015403,0.2,2.8,-0.6,10.8,14.02,180019,179840,180025,8w,F,HYPOTH,8,C,F8C,,,,,
10044760,90254015503,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015504,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015505,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015507,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015508,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015509,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015510,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015511,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015512,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,SRR25250928,/tolva/rat_attack/rat/count_matrices_SRR25250928/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250928/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250928/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250928/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254015514,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015516,0.2,2.8,-0.6,10.8,14.02,179622,179840,179665,8w,F,SKM-GN,8,C,F8C,,,,,
10044760,90254015603,0.2,2.8,-0.6,10.8,14.02,180162,179840,180181,8w,F,SKM-VL,8,C,F8C,SRR25251236,/tolva/rat_attack/rat/count_matrices_SRR25251236/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251236/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251236/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251236/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254015604,0.2,2.8,-0.6,10.8,14.02,180162,179840,180181,8w,F,SKM-VL,8,C,F8C,,,,,
10044760,90254015605,0.2,2.8,-0.6,10.8,14.02,180162,179840,180181,8w,F,SKM-VL,8,C,F8C,,,,,
10044760,90254015802,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015803,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,SRR25251322,/tolva/rat_attack/rat/count_matrices_SRR25251322/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251322/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251322/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251322/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254015804,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015805,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015806,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015807,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015808,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015809,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015810,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015812,0.2,2.8,-0.6,10.8,14.02,179840,179840,179875,8w,F,HEART,8,C,F8C,,,,,
10044760,90254015902,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,SRR25251502,/tolva/rat_attack/rat/count_matrices_SRR25251502/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251502/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251502/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251502/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254015903,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254015904,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254015905,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254015906,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254015907,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254015908,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254015909,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254015911,0.2,2.8,-0.6,10.8,14.02,179898,179840,180058,8w,F,KIDNEY,8,C,F8C,,,,,
10044760,90254016002,0.2,2.8,-0.6,10.8,14.02,179889,179840,179964,8w,F,ADRNL,8,C,F8C,SRR25251471,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251471/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016003,0.2,2.8,-0.6,10.8,14.02,179889,179840,179964,8w,F,ADRNL,8,C,F8C,,,,,
10044760,90254016004,0.2,2.8,-0.6,10.8,14.02,179889,179840,179964,8w,F,ADRNL,8,C,F8C,,,,,
10044760,90254016102,0.2,2.8,-0.6,10.8,14.02,180066,179840,180137,8w,F,COLON,8,C,F8C,SRR25251105,/tolva/rat_attack/rat/count_matrices_SRR25251105/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251105/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251105/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251105/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016103,0.2,2.8,-0.6,10.8,14.02,180066,179840,180137,8w,F,COLON,8,C,F8C,,,,,
10044760,90254016104,0.2,2.8,-0.6,10.8,14.02,180066,179840,180137,8w,F,COLON,8,C,F8C,,,,,
10044760,90254016202,0.2,2.8,-0.6,10.8,14.02,179939,179840,179985,8w,F,SPLEEN,8,C,F8C,SRR25251797,/tolva/rat_attack/rat/count_matrices_SRR25251797/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251797/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251797/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251797/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016203,0.2,2.8,-0.6,10.8,14.02,179939,179840,179985,8w,F,SPLEEN,8,C,F8C,,,,,
10044760,90254016204,0.2,2.8,-0.6,10.8,14.02,179939,179840,179985,8w,F,SPLEEN,8,C,F8C,,,,,
10044760,90254016402,0.2,2.8,-0.6,10.8,14.02,180094,179840,180197,8w,F,OVARY,8,C,F8C,SRR25251770,/tolva/rat_attack/rat/count_matrices_SRR25251770/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251770/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251770/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251770/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016403,0.2,2.8,-0.6,10.8,14.02,180094,179840,180197,8w,F,OVARY,8,C,F8C,,,,,
10044760,90254016404,0.2,2.8,-0.6,10.8,14.02,180094,179840,180197,8w,F,OVARY,8,C,F8C,,,,,
10044760,90254016502,0.2,2.8,-0.6,10.8,14.02,179826,179840,179836,8w,F,VENACV,8,C,F8C,SRR25251265,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251265/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016503,0.2,2.8,-0.6,10.8,14.02,179826,179840,179836,8w,F,VENACV,8,C,F8C,,,,,
10044760,90254016602,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016603,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,SRR25251831,/tolva/rat_attack/rat/count_matrices_SRR25251831/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251831/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251831/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251831/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016604,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016605,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016606,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016607,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016608,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016609,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016611,0.2,2.8,-0.6,10.8,14.02,179840,179840,179913,8w,F,LUNG,8,C,F8C,,,,,
10044760,90254016702,0.2,2.8,-0.6,10.8,14.02,180045,179840,180136,8w,F,SMLINT,8,C,F8C,SRR25251081,/tolva/rat_attack/rat/count_matrices_SRR25251081/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251081/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251081/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251081/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016703,0.2,2.8,-0.6,10.8,14.02,180045,179840,180136,8w,F,SMLINT,8,C,F8C,,,,,
10044760,90254016704,0.2,2.8,-0.6,10.8,14.02,180045,179840,180136,8w,F,SMLINT,8,C,F8C,,,,,
10044760,90254016803,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,SRR25251379,/tolva/rat_attack/rat/count_matrices_SRR25251379/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251379/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251379/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251379/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016804,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016805,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016806,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016807,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016808,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016809,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016810,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016811,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016813,0.2,2.8,-0.6,10.8,14.02,179759,179840,179770,8w,F,LIVER,8,C,F8C,,,,,
10044760,90254016902,0.2,2.8,-0.6,10.8,14.02,179982,179840,180060,8w,F,BAT,8,C,F8C,SRR25251616,/tolva/rat_attack/rat/count_matrices_SRR25251616/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251616/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251616/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251616/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254016903,0.2,2.8,-0.6,10.8,14.02,179982,179840,180060,8w,F,BAT,8,C,F8C,,,,,
10044760,90254016904,0.2,2.8,-0.6,10.8,14.02,179982,179840,180060,8w,F,BAT,8,C,F8C,,,,,
10044760,90254016905,0.2,2.8,-0.6,10.8,14.02,179982,179840,180060,8w,F,BAT,8,C,F8C,,,,,
10044760,90254016906,0.2,2.8,-0.6,10.8,14.02,179982,179840,180060,8w,F,BAT,8,C,F8C,,,,,
10044760,90254016907,0.2,2.8,-0.6,10.8,14.02,179982,179840,180060,8w,F,BAT,8,C,F8C,,,,,
10044760,90254017003,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017004,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017005,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,SRR25251201,/tolva/rat_attack/rat/count_matrices_SRR25251201/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251201/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251201/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251201/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10044760,90254017006,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017007,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017008,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017009,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017010,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017011,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017012,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017013,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017014,0.2,2.8,-0.6,10.8,14.02,179701,179840,179709,8w,F,WAT-SC,8,C,F8C,,,,,
10044760,90254017702,0.2,2.8,-0.6,10.8,14.02,135900,179840,135901,8w,F,,8,C,F8C,,,,,
10044841,90255013104,1.0,-0.3,-0.4,8.8,19.33,180741,181029,183251,8w,F,PLASMA,8,D,F8D,,,,,
10044841,90255015305,1.0,-0.3,-0.4,8.8,19.33,181285,181029,181293,8w,F,CORTEX,8,D,F8D,,,,,
10044841,90255015503,1.0,-0.3,-0.4,8.8,19.33,180828,181029,180868,8w,F,SKM-GN,8,D,F8D,,,,,
10044841,90255015802,1.0,-0.3,-0.4,8.8,19.33,181029,181029,181067,8w,F,HEART,8,D,F8D,,,,,
10044841,90255015909,1.0,-0.3,-0.4,8.8,19.33,181098,181029,181203,8w,F,KIDNEY,8,D,F8D,,,,,
10044841,90255016005,1.0,-0.3,-0.4,8.8,19.33,181098,181029,181160,8w,F,ADRNL,8,D,F8D,,,,,
10044841,90255016405,1.0,-0.3,-0.4,8.8,19.33,181292,181029,181398,8w,F,OVARY,8,D,F8D,,,,,
10044841,90255016609,1.0,-0.3,-0.4,8.8,19.33,181029,181029,181104,8w,F,LUNG,8,D,F8D,,,,,
10044841,90255016803,1.0,-0.3,-0.4,8.8,19.33,181017,181029,181029,8w,F,LIVER,8,D,F8D,,,,,
10044841,90255016909,1.0,-0.3,-0.4,8.8,19.33,181183,181029,181260,8w,F,BAT,8,D,F8D,,,,,
10044841,90255016910,1.0,-0.3,-0.4,8.8,19.33,181183,181029,181260,8w,F,BAT,8,D,F8D,,,,,
10044841,90255017003,1.0,-0.3,-0.4,8.8,19.33,180909,181029,180929,8w,F,WAT-SC,8,D,F8D,,,,,
10044841,90255017702,1.0,-0.3,-0.4,8.8,19.33,135900,181029,135901,8w,F,,8,D,F8D,,,,,
10044922,90256013104,2.5,-1.7,-0.1,12.0,-5.31,177454,177756,180090,control,F,PLASMA,0,G,F0G,,,,,
10044922,90256015305,2.5,-1.7,-0.1,12.0,-5.31,177992,177756,178004,control,F,CORTEX,0,G,F0G,,,,,
10044922,90256015503,2.5,-1.7,-0.1,12.0,-5.31,177549,177756,177577,control,F,SKM-GN,0,G,F0G,,,,,
10044922,90256015802,2.5,-1.7,-0.1,12.0,-5.31,177756,177756,177807,control,F,HEART,0,G,F0G,,,,,
10044922,90256015909,2.5,-1.7,-0.1,12.0,-5.31,177834,177756,177941,control,F,KIDNEY,0,G,F0G,,,,,
10044922,90256016005,2.5,-1.7,-0.1,12.0,-5.31,177834,177756,177903,control,F,ADRNL,0,G,F0G,,,,,
10044922,90256016609,2.5,-1.7,-0.1,12.0,-5.31,177756,177756,177824,control,F,LUNG,0,G,F0G,,,,,
10044922,90256016803,2.5,-1.7,-0.1,12.0,-5.31,177664,177756,177681,control,F,LIVER,0,G,F0G,,,,,
10044922,90256016909,2.5,-1.7,-0.1,12.0,-5.31,177938,177756,178014,control,F,BAT,0,G,F0G,,,,,
10044922,90256016910,2.5,-1.7,-0.1,12.0,-5.31,177938,177756,178014,control,F,BAT,0,G,F0G,,,,,
10044922,90256017003,2.5,-1.7,-0.1,12.0,-5.31,177609,177756,177637,control,F,WAT-SC,0,G,F0G,,,,,
10044922,90256017702,2.5,-1.7,-0.1,12.0,-5.31,131400,177756,131401,control,F,,0,G,F0G,,,,,
10045228,90258013001,1.3,0.3,-0.4,5.0,15.47,177414,177754,185540,8w,F,BLOOD,8,E,F8E,SRR25251092,/tolva/rat_attack/rat/count_matrices_SRR25251092/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251092/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251092/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251092/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10045228,90258013104,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258013105,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258013106,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258013107,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258013108,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258013109,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258013110,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258013111,1.3,0.3,-0.4,5.0,15.47,177414,177754,179762,8w,F,PLASMA,8,E,F8E,,,,,
10045228,90258015202,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,SRR25251495,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25251495/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10045228,90258015203,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015204,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015205,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015206,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015207,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015208,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015209,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015210,1.3,0.3,-0.4,5.0,15.47,177963,177754,177972,8w,F,HIPPOC,8,E,F8E,,,,,
10045228,90258015302,1.3,0.3,-0.4,5.0,15.47,177974,177754,177986,8w,F,CORTEX,8,E,F8E,SRR25250992,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250992/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10045228,90258015303,1.3,0.3,-0.4,5.0,15.47,177974,177754,177986,8w,F,CORTEX,8,E,F8E,,,,,
10045228,90258015304,1.3,0.3,-0.4,5.0,15.47,177974,177754,177986,8w,F,CORTEX,8,E,F8E,,,,,
10045228,90258015305,1.3,0.3,-0.4,5.0,15.47,177974,177754,177986,8w,F,CORTEX,8,E,F8E,,,,,
10045228,90258015306,1.3,0.3,-0.4,5.0,15.47,177974,177754,177986,8w,F,CORTEX,8,E,F8E,,,,,
10045228,90258015402,1.3,0.3,-0.4,5.0,15.47,177889,177754,177898,8w,F,HYPOTH,8,E,F8E,SRR25250958,/tolva/rat_attack/rat/count_matrices_SRR25250958/quants_unfiltered_boot/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250958/quants_unfiltered_nascent/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250958/quants_unfiltered_mature/abundance_1/abundance.h5,/tolva/rat_attack/rat/count_matrices_SRR25250958/quants_unfiltered_ambiguous/abundance_1/abundance.h5
10045228,90258015403,1.3,0.3,-0.4,5.0,15.47,177889,177754,177898,8w,F,HYPOTH,8,E,F8E,,,,,
10045228,90258015503,1.3,0.3,-0.4,5.0,15.47,177543,177754,177596,8w,F,SKM-GN,8,E,F8E,,,,,
10045228,90258015504,1.3,0.3,-0.4,5.0,15.47,177543,177754,177596,8w,F,SKM-GN,8,E,F8E,,,,,
10045228,90258015505,1.3,0.3,-0.4,5.0,15.47,177543,177754,177596,8w,F,SKM-GN,8,E,F8E,,,,,
10045228,90258015507,1.3,0.3,-0.4,5.0,15.47,177543,177754,177596,8w,F,SKM-GN,8,E,F8E,,,,,
10045228,90258015508,1.3,0.3,-0.4,5.0,15.47,177543,177754,177596,8w,F,SKM-GN,8,E,F8E,,,,,
10045228,90258015509,1.3,0.3,-0.4,5.0,15.47,177543,177754,177596,8w,F,SKM-GN,8,E,F8E,,,,,
