ID,rep_ID,phylum,class,order,family,genus,species,strandedness
u50448,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u54611,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u5782,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u6163,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u6380,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u6392,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u67903,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u68221,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u68941,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u69164,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u69588,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u71484,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u7637,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u7644,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u8179,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u88094,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u8870,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u88745,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u88942,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u92979,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u93480,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u94448,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u97027,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u97833,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u97963,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u98038,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u98076,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u98408,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u98432,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u99085,u10297,Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,Enterovirus G,+ssRNA
u10298,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u13090,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u13373,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u17866,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u18852,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u20535,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u23445,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u25531,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u3112,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u41146,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u4361,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u5652,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u714,u10298,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Aedes flavivirus,+ssRNA
u10304,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u10846,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u139148,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u158596,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u210803,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u277963,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u283867,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u29562,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u5800,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u8738,u10304,Pisuviricota,Pisoniviricetes,Picornavirales,Secoviridae,Nepovirus,Raspberry ringspot virus,+ssRNA
u10307,u10307,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Potyvirus,Wild potato mosaic virus,+ssRNA
u11360,u10307,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Potyvirus,Wild potato mosaic virus,+ssRNA
u13889,u10307,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Potyvirus,Wild potato mosaic virus,+ssRNA
u14311,u10307,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Potyvirus,Wild potato mosaic virus,+ssRNA
u14466,u10307,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Potyvirus,Wild potato mosaic virus,+ssRNA
u19495,u10307,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Potyvirus,Wild potato mosaic virus,+ssRNA
u7912,u10307,Pisuviricota,Stelpaviricetes,Patatavirales,Potyviridae,Potyvirus,Wild potato mosaic virus,+ssRNA
u10309,u10309,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Miniopterus bat coronavirus HKU8,+ssRNA
u12482,u10309,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Miniopterus bat coronavirus HKU8,+ssRNA
u4151,u10309,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Miniopterus bat coronavirus HKU8,+ssRNA
u5049,u10309,Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Miniopterus bat coronavirus HKU8,+ssRNA
u10311,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u120398,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u132677,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u185532,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u194749,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u209047,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u269002,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u269017,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u46880,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u50368,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u51011,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u59506,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u62969,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u6405,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u66476,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u66642,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u70873,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u77991,u10311,Kitrinoviricota,Alsuviricetes,Tymovirales,Betaflexiviridae,Carlavirus,Jasmine virus C,+ssRNA
u10312,u10312,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Uukuvirus,Zaliv Terpeniya uukuvirus,-ssRNA
u22023,u10312,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Uukuvirus,Zaliv Terpeniya uukuvirus,-ssRNA
u2742,u10312,Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Uukuvirus,Zaliv Terpeniya uukuvirus,-ssRNA
u10315,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u12758,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u139708,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u14843,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u149081,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u165313,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u17607,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u6547,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u97265,u10315,Pisuviricota,Duplopiviricetes,Durnavirales,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
u10316,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u10326,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u11064,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u11069,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u11085,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u11452,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u11454,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u11629,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u118794,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u11947,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u12156,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u12783,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u13774,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u14713,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u15080,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u15658,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u15817,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u16830,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u170489,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u1727,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u17461,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u17536,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u17734,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u178369,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u18174,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u18191,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u18690,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u19100,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u19246,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u192491,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u19430,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u19813,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u20436,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u20533,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u21305,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u21507,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u21842,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u22734,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u22812,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u22856,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u23960,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u24786,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u25199,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u25693,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u25694,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u25696,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u25892,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u26148,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u26522,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u26644,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u26997,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u27014,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u27025,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u4134,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u4450,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u4852,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u5451,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u5479,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u5620,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u5894,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u6058,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u6341,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u6546,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u6612,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u7205,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u7207,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u7435,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u7476,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u7643,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u8175,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u8200,u10316,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,.,-ssRNA
u10321,u10321,.,.,.,.,.,.,unknown
u10329,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u124421,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u131251,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u142670,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u167663,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u17477,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u188127,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u238256,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u238772,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u285657,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u55188,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u8294,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u85745,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u94862,u10329,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Varicosavirus,Lettuce big-vein associated varicosavirus,-ssRNA
u10344,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u10830,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u1166,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u1183,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u11912,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u11941,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u12236,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u12263,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u12333,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u12344,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u12399,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u13121,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u13359,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u13360,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u13367,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u13379,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u13419,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u135,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u1355,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
u13657,u10344,Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,Orbivirus,Bluetongue virus,dsRNA
